File Path,Duration,File Size (MB)
/BabyView_Main/00440001/00440001_GX020039_02.12.2024-02.18.2024_02.12.2024-NA.MP4,250.65,90.77215194702148
/BabyView_Main/00440001/00440001_GX010041_02.19.2024-02.25.2024_02.22.2024-NA.MP4,1153.17,279.7356843948364
/BabyView_Main/00440001/00440001_GX020041_02.19.2024-02.25.2024_02.22.2024-NA.MP4,703.4,213.1826295852661
/BabyView_Main/00440001/00440001_GX010043_02.19.2024-02.25.2024_02.25.2024-NA.MP4,832.85,310.3377408981323
/BabyView_Main/00440001/00440001_GX020043_02.19.2024-02.25.2024_02.25.2024-NA.MP4,832.85,315.6767644882202
/BabyView_Main/00440001/00440001_GX020041-1_02.19.2024-02.25.2024_02.19.2024-NA.MP4,354.05,108.11663341522217
/BabyView_Main/00440001/00440001_GX010043_03.04.2024-03.10.2024_02.25.2024-NA.MP4,832.85,296.0388927459717
/BabyView_Main/00440001/00440001_GX020043_03.04.2024-03.10.2024_02.25.2024-NA.MP4,960.98,240.58886623382568
/BabyView_Main/00440001/00440001_GX030043_03.04.2024-03.10.2024_03.04.2024-NA.MP4,422.96,119.07955646514893
/BabyView_Main/00440001/00440001_GX010045_03.04.2024-03.10.2024_03.04.2024-NA.MP4,452.15999999999997,179.33038139343262
/BabyView_Main/00440001/00440001_GX010046_04.01.2024-04.07.2024_04.07.2024-NA.MP4,896.92,335.2456064224243
/BabyView_Main/00440001/00440001_GX030046_04.01.2024-04.07.2024_04.07.2024-NA.MP4,896.92,316.6299715042114
/BabyView_Main/00440001/00440001_GX040046_04.01.2024-04.07.2024_04.07.2024-NA.MP4,26.33,8.401981353759766
/BabyView_Main/00440001/00440001_GX010047__2024-04-24-00:51:28.MP4,1153.17,289.72094440460205
/BabyView_Main/00440001/00440001_GX010048__2024-04-24-01:05:43.MP4,1025.05,303.7714538574219
/BabyView_Main/00440001/00440001_GX020048__2024-04-25-19:03:31.MP4,142.38,41.6744966506958
/BabyView_Main/00490001/00490001_GX010001_12.18.2023-12.24.2023_12.20.2023-8:30pm.MP4,704.73,295.3598804473877
/BabyView_Main/00490001/00490001_GX020001_12.18.2023-12.24.2023_12.20.2023-8:30pm.MP4,337.49,149.58093070983887
/BabyView_Main/00490001/00490001_GX010002_12.18.2023-12.24.2023_12.20.2023-8:30pm.MP4,704.73,294.25711250305176
/BabyView_Main/00490001/00490001_GX020002_12.18.2023-12.24.2023_12.20.2023-8:30pm.MP4,704.73,205.4742956161499
/BabyView_Main/00490001/00490001_GX030002_12.18.2023-12.24.2023_12.20.2023-8:30pm.MP4,354.39,84.0676040649414
/BabyView_Main/00490001/00490001_GX010003_12.25.2023-12.31.2023_12.27.2023-NA.MP4,12.01,6.369841575622559
/BabyView_Main/00490001/00490001_GX010004_12.25.2023-12.31.2023_12.27.2023-NA.MP4,9.81,2.3167057037353516
/BabyView_Main/00490001/00490001_GX010005_12.25.2023-12.31.2023_12.28.2023-8:52am.MP4,704.73,448.9543113708496
/BabyView_Main/00490001/00490001_GX020005_12.25.2023-12.31.2023_12.28.2023-8:52am.MP4,658.09,488.01405906677246
/BabyView_Main/00490001/00490001_GX010006_12.25.2023-12.31.2023_12.28.2023-8:52am.MP4,704.73,627.3770790100098
/BabyView_Main/00490001/00490001_GX020006_12.25.2023-12.31.2023_12.28.2023-8:52am.MP4,704.73,652.2020540237427
/BabyView_Main/00490001/00490001_GX030006_12.25.2023-12.31.2023_12.28.2023-8:52am.MP4,353.89,386.9145231246948
/BabyView_Main/00490001/00490001_GX010007_01.01.2024-01.07.2024_01.05.2024-12:09pm.MP4,704.73,315.93838024139404
/BabyView_Main/00490001/00490001_GX020007_01.01.2024-01.07.2024_01.05.2024-12:09pm.MP4,704.73,365.90633487701416
/BabyView_Main/00490001/00490001_GX030007_01.01.2024-01.07.2024_01.05.2024-12:09pm.MP4,704.73,310.0100383758545
/BabyView_Main/00490001/00490001_GX040007_01.01.2024-01.07.2024_01.05.2024-12:09pm.MP4,720.39,229.9950189590454
/BabyView_Main/00490001/00490001_GX010008_01.08.2024-01.14.2024_01.12.2024-7:28am.MP4,768.79,306.59486961364746
/BabyView_Main/00490001/00490001_GX020008_01.08.2024-01.14.2024_01.12.2024-7:28am.MP4,1089.11,369.77455615997314
/BabyView_Main/00490001/00490001_GX030008_01.08.2024-01.14.2024_01.12.2024-7:28am.MP4,704.73,454.8665771484375
/BabyView_Main/00490001/00490001_GX040008_01.08.2024-01.14.2024_01.12.2024-7:28am.MP4,130.1,86.03493118286133
/BabyView_Main/00490001/00490001_GX010009_01.15.2024-01.21.2024_01.12.2024-NA.MP4,896.92,328.23669719696045
/BabyView_Main/00490001/00490001_GX020009_01.15.2024-01.21.2024_01.17.2024-7:52am.MP4,832.85,333.3482942581177
/BabyView_Main/00490001/00490001_GX030009_01.15.2024-01.21.2024_01.17.2024-7:52am.MP4,802.67,233.8863344192505
/BabyView_Main/00490001/00490001_GX010012_01.22.2024-01.28.2024_01.27.2024-8:55am.MP4,768.79,325.81379318237305
/BabyView_Main/00490001/00490001_GX020012_01.22.2024-01.28.2024_01.27.2024-8:55am.MP4,832.85,216.46732330322266
/BabyView_Main/00490001/00490001_GX030012_01.22.2024-01.28.2024_01.27.2024-8:55am.MP4,768.79,264.759370803833
/BabyView_Main/00490001/00490001_GX040012_01.22.2024-01.28.2024_01.27.2024-8:55am.MP4,499.97,150.7959270477295
/BabyView_Main/00490001/00490001_GX010013_01.29.2024-02.04.2024_02.04.2024-4:45pm.MP4,31.73,12.115083694458008
/BabyView_Main/00490001/00490001_GX010014_01.29.2024-02.04.2024_2024-02-09-04:42:00.MP4,515.54,193.27511024475098
/BabyView_Main/00490001/00490001_GX010015_01.29.2024-02.04.2024_2024-02-10-15:17:13.MP4,704.73,309.7468042373657
/BabyView_Main/00490001/00490001_GX020015_01.29.2024-02.04.2024_2024-02-09-22:04:16.MP4,768.79,282.1828956604004
