File Path,Duration,File Size (MB)
/BabyView_Bing/02980001/02980001_GX010012_07.21.2023_2023-07-21-20:24:40.MP4,704.7,562.4813919067383
/BabyView_Bing/02980001/02980001_GX020012_07.21.2023_2023-07-21-21:49:33.MP4,704.7,560.8617553710938
/BabyView_Bing/02980001/02980001_GX030012_07.21.2023_2023-07-21-19:28:48.MP4,567.4,641.8616647720337
/BabyView_Bing/02980001/02980001_GX010025_08.02.2023_2023-08-02-23:15:18.MP4,768.77,226.8961477279663
/BabyView_Bing/02980001/02980001_GX020025_08.02.2023_2023-08-02-22:50:32.MP4,619.99,189.49049282073975
/BabyView_Bing/02980001/02980001_GX010024_08.09.2023_2023-08-14-16:02:42.MP4,404.34000000000003,108.59260749816895
/BabyView_Bing/02980001/02980001_GX020024_07.24.2023_2023-07-24-23:28:45.MP4,611.03,131.90194988250732
/BabyView_Bing/02950001/02950001_GX010032_08.07.2023_2023-08-07-18:53:36.MP4,832.83,213.88564014434814
/BabyView_Bing/02950001/02950001_GX020032_08.07.2023_2023-08-07-19:02:49.MP4,832.83,252.92789268493652
/BabyView_Bing/02950001/02950001_GX030032_08.07.2023_2023-08-07-18:37:41.MP4,104.21000000000001,85.49990653991699
/BabyView_Bing/02950001/02950001_GX010013_07.24.2023_2023-07-24-21:19:31.MP4,768.77,192.03944396972656
/BabyView_Bing/02950001/02950001_GX020013_07.24.2023_2023-07-24-21:20:28.MP4,241.05,77.2387580871582
/BabyView_Bing/02950001/02950001_GX010014_07.24.2023_2023-07-24-21:21:28.MP4,277.01,74.3432445526123
/BabyView_Bing/02950001/02950001_GX010015_07.21.2023_2023-07-24-04:15:24.MP4,704.7,679.4325475692749
/BabyView_Bing/02950001/02950001_GX020015_07.21.2023_2023-07-24-19:07:26.MP4,704.7,588.0676145553589
/BabyView_Bing/02950001/02950001_GX030015_07.21.2023_2023-07-24-19:25:32.MP4,310.24,276.13648891448975
/BabyView_Bing/02950001/02950001_GX010016_07.21.2023_2023-07-24-19:50:44.MP4,449.45,345.9109992980957
/BabyView_Bing/02950001/02950001_GX010006_07.19.2023_2023-07-20-05:02:10.MP4,704.7,438.46542739868164
/BabyView_Bing/02950001/02950001_GX020006_07.19.2023_2023-07-20-20:00:56.MP4,345.28,356.31286239624023
/BabyView_Bing/02800001/02800001_GX010040_8.2.2023_2023-08-02-19:29:31.MP4,704.7,483.6008024215698
/BabyView_Bing/02800001/02800001_GX020040_8.2.2023_2023-08-02-20:20:15.MP4,704.7,537.4707908630371
/BabyView_Bing/02800001/02800001_GX030040_8.2.2023_2023-08-06-10:29:08.MP4,476.14,330.4017734527588
/BabyView_Bing/02800001/02800001_GX010027_08.04.2023_2023-08-04-20:56:08.MP4,704.7,284.7521448135376
/BabyView_Bing/02800001/02800001_GX020027_08.04.2023_2023-08-04-20:50:45.MP4,704.7,375.1984281539917
/BabyView_Bing/02800001/02800001_GX030027_08.04.2023_2023-08-04-20:53:40.MP4,704.7,377.3439874649048
/BabyView_Bing/02800001/02800001_GX040027_08.04.2023_2023-08-04-20:53:59.MP4,91.28999999999999,52.694966316223145
/BabyView_Bing/02800001/02800001_GX010023_08.09.23_2023-08-14-16:01:17.MP4,704.7,349.4827299118042
/BabyView_Bing/02800001/02800001_GX020023_08.09.23_2023-08-14-16:09:15.MP4,704.7,356.7966556549072
/BabyView_Bing/02800001/02800001_GX030023_08.09.23_2023-08-14-16:18:19.MP4,704.7,623.0704927444458
/BabyView_Bing/02800001/02800001_GX040023_08.09.23_2023-08-14-16:19:00.MP4,160.49,120.55235576629639
/BabyView_Bing/02800002/02800002_GX010023_07.26.2023_2023-07-26-23:07:31.MP4,704.7,428.67248725891113
/BabyView_Bing/02800002/02800002_GX020023_07.26.2023_2023-07-26-23:26:17.MP4,465.43,274.5674114227295
/BabyView_Bing/02800002/02800002_GX010030_08.04.2023_2023-08-04-20:48:35.MP4,651.15,324.8948268890381
/BabyView_Bing/02750001/02750001_GX010010_07.19.2023_2023-07-19-23:07:58.MP4,137.07,46.990169525146484
/BabyView_Bing/02750001/02750001_GX010015_07.24.2023_2023-07-24-19:01:18.MP4,704.7,299.23832988739014
