full_paths,date,duration
/data/yinzi/babyview_20240503/00400001/00400001_GX010118_12.18.2023-12.24.2023_12.21.2023-8:43am.MP4,2023-12-21,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX020086_10.02.2023-10.08.2023_10.07.2023-5:21pm.MP4,2023-10-07,768.77
/data/yinzi/babyview_20240503/00400001/00400001_GX010138_01.29.2024-02.04.2024_01.30.2024-6:05pm.MP4,2024-01-30,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX020109_11.06.2023-11.12.2023_11.11.2023-5:41pm.MP4,2023-11-11,484.28
/data/yinzi/babyview_20240503/00400001/00400001_GX010072_09.17.2023-09.24.2023_09.22.2023-7:45am.MP4,2023-09-22,787.99
/data/yinzi/babyview_20240503/00400001/00400001_GX010057_08.21.2023-08.27.2023_08.25.2023-8:27am.MP4,2023-08-25,449.55
/data/yinzi/babyview_20240503/00400001/00400001_GX020167_03.25.2024-03.31.2024_03.31.2024-9:20am.MP4,2024-03-31,704.73
/data/yinzi/babyview_20240503/00400001/00400001_GX010097_10.23.2023-10.29.2023_10.25.2023-9:12am.MP4,2023-10-25,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX020069_09.11.2023-09.17.2023_09.11.2023-8:59am.MP4,2023-09-11,695.26
/data/yinzi/babyview_20240503/00400001/00400001_GX020043_07.31.2023-08.06.2023_08.03.2023-6:33pm.MP4,2023-08-03,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX020076_09.17.2023-09.24.2023_09.24.2023-am.MP4,2023-09-24,960.96
/data/yinzi/babyview_20240503/00400001/00400001_GX030040_07.17.2023-07.23.2023_07.20.2023-NA.MP4,2023-07-20,527.36
/data/yinzi/babyview_20240503/00400001/00400001_GX020064_08.28.2023-09.03.2023_09.03.2023-8:22am.MP4,2023-09-03,960.96
/data/yinzi/babyview_20240503/00400001/00400001_GX020030_07.03.2023-07.09.2023_07.08.2023-10:00am.MP4,2023-07-08,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX020105_11.06.2023-11.12.2023_11.08.2023-8:50am.MP4,2023-11-08,153.62
/data/yinzi/babyview_20240503/00400001/00400001_GX020034_07.03.2023-07.09.2023_07.09.2023-10:30am.MP4,2023-07-09,593.66
/data/yinzi/babyview_20240503/00400001/00400001_GX010131_01.08.2024-01.14.2024_01.14.2024-8:28am.MP4,2024-01-14,559.16
/data/yinzi/babyview_20240503/00400001/00400001_GX020119_12.18.2023-12.24.2023_12.22.2023-8:32am.MP4,2023-12-22,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX020020_06.19.2023-06.25.2023_06.19.2023-NA.MP4,2023-06-19,111.38
/data/yinzi/babyview_20240503/00400001/00400001_GX020111_11.13.2023-11.19.2023_11.18.2023-10:23am.MP4,2023-11-18,768.77
/data/yinzi/babyview_20240503/00400001/00400001_GX020121_12.25.2023-12.31.2023_12.29.2023-6:34pm.MP4,2023-12-29,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX020114_11.20.2023-11.26.2023_11.23.2023-8:33am.MP4,2023-11-23,257.73
/data/yinzi/babyview_20240503/00400001/00400001_GX030138_01.29.2024-02.04.2024_01.30.2024-6:05pm.MP4,2024-01-30,707.07
/data/yinzi/babyview_20240503/00400001/00400001_GX030117_12.11.2023-12.17.2023_12.16.2023-8:34am.MP4,2023-12-16,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX040089_2_10.09.2023-10.15.2023_10.10.2023-6:16pm.MP4,2023-10-10,630.8
/data/yinzi/babyview_20240503/00400001/00400001_GX020060_08.21.2023-08.27.2023_08.26.2023-9:27am.MP4,2023-08-26,768.77
/data/yinzi/babyview_20240503/00400001/00400001_GX010048_3_08.07.2023-08.13.2023_08.09.2023-NA.MP4,2023-08-09,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX010167_03.25.2024-03.31.2024_03.31.2024-9:20am.MP4,2024-03-31,704.73
/data/yinzi/babyview_20240503/00400001/00400001_GX010038_07.17.2023-07.23.2023_07.18.2023-7:53am.MP4,2023-07-18,1025.05
/data/yinzi/babyview_20240503/00400001/00400001_GX020027_07.03.2023-07.09.2023_07.03.2023-NA.MP4,2023-07-03,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX030054_08.07.2023-08.13.2023_08.07.2023-3:45pm.MP4,2023-08-07,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX030086_10.02.2023-10.08.2023_10.07.2023-5:21pm.MP4,2023-10-07,241.49
/data/yinzi/babyview_20240503/00400001/00400001_GX020107_11.06.2023-11.12.2023_11.09.2023-6:48pm.MP4,2023-11-09,430.3
/data/yinzi/babyview_20240503/00400001/00400001_GX010120_12.18.2023-12.24.2023_12.25.2023-6:17pm.MP4,2023-12-25,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX040071_09.17.2023-09.24.2023_09.19.2023-8:52am.MP4,2023-09-19,361.23
/data/yinzi/babyview_20240503/00400001/00400001_GX020029_1_07.03.2023-07.09.2023_07.06.2023-7:37am.MP4,2023-07-06,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX010141_01.29.2024-02.04.2024_01.31.2024-5:59pm.MP4,2024-01-31,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX010026_06.26.2023-07.02.2023_07.01.2023-2:05pm.MP4,2023-07-01,960.98
/data/yinzi/babyview_20240503/00400001/00400001_GX020058_08.21.2023-08.27.2023_08.25.2023-8:38am.MP4,2023-08-25,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX020083_10.02.2023-10.08.2023_10.03.2023-6:49pm.MP4,2023-10-03,206.07
/data/yinzi/babyview_20240503/00400001/00400001_GX030144_02.12.2024-02.18.2024_02.18.2024-8:55am.MP4,2024-02-18,27.16
/data/yinzi/babyview_20240503/00400001/00400001_GX020025_06.26.2023-07.02.2023_07.01.2023-2:05pm.MP4,2023-07-01,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX010052_08.14.2023-08.20.2023_NA-NA.MP4,2023-08-14,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX020066_09.04.2023-09.10.2023_09.06.2023-8:38am.MP4,2023-09-06,37.64
/data/yinzi/babyview_20240503/00400001/00400001_GX010043_07.31.2023-08.06.2023_08.03.2023-6:33pm.MP4,2023-08-03,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX020039_07.17.2023-07.23.2023_07.19.2023-NA.MP4,2023-07-19,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX010137_01.29.2024-02.04.2024_01.29.2024-5:17pm.MP4,2024-01-29,798.06
/data/yinzi/babyview_20240503/00400001/00400001_GX020049_08.14.2023-08.20.2023_08.16.2023-9:04am.MP4,2023-08-16,199.33
/data/yinzi/babyview_20240503/00400001/00400001_GX030026_06.26.2023-07.02.2023_07.01.2023-2:05pm.MP4,2023-07-01,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX020029_07.03.2023-07.09.2023_07.04.2023-11:18am.MP4,2023-07-04,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX020048_3_08.07.2023-08.13.2023_08.09.2023-NA.MP4,2023-08-09,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX020089_2_10.09.2023-10.15.2023_10.10.2023-6:16pm.MP4,2023-10-10,896.9
/data/yinzi/babyview_20240503/00400001/00400001_GX030024_06.26.2023-07.02.2023_06.26.2023-5:21pm.MP4,2023-06-26,960.98
/data/yinzi/babyview_20240503/00400001/00400001_GX010060_08.21.2023-08.27.2023_08.26.2023-9:27am.MP4,2023-08-26,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX030090_2_10.09.2023-10.15.2023_10.11.2023-8:51am.MP4,2023-10-11,16.53
/data/yinzi/babyview_20240503/00400001/00400001_GX040077_09.25.2023-10.01.2023_09.28.2023-6:20pm.MP4,2023-09-28,541.88
/data/yinzi/babyview_20240503/00400001/00400001_GX020097_10.23.2023-10.29.2023_10.25.2023-9:12am.MP4,2023-10-25,896.03
/data/yinzi/babyview_20240503/00400001/00400001_GX020093_10.16.2023-10.22.2023_10.14.2023-NA.MP4,2023-10-14,896.9
/data/yinzi/babyview_20240503/00400001/00400001_GX020143_02.12.2024-02.18.2024_02.13.2024-6:55pm.MP4,2024-02-13,439.07
/data/yinzi/babyview_20240503/00400001/00400001_GX030046_08.07.2023-08.13.2023_08.07.2023-9:36am.MP4,2023-08-07,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX040014_06.12.2023-06.18.2023_06.14.2023-8:00am.MP4,2023-06-14,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX040079_09.25.2023-10.01.2023_09.30.2023-8:34am.MP4,2023-09-30,414.78
/data/yinzi/babyview_20240503/00400001/00400001_GX020052_08.14.2023-08.20.2023_08.19.2023-6:15pm.MP4,2023-08-19,768.77
/data/yinzi/babyview_20240503/00400001/00400001_GX020127_01.01.2024-01.07.2024_2024-01-09-00:42:03.MP4,2024-01-09,30.43
/data/yinzi/babyview_20240503/00400001/00400001_GX040035_07.10.2023-07.16.2023_07.11.2023-5:50pm.MP4,2023-07-11,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX010156_02.26.2024-03.03.2024_02.29.2204-6:54pm.MP4,2204-02-29,417.45
/data/yinzi/babyview_20240503/00400001/00400001_GX030077_09.25.2023-10.01.2023_09.28.2023-6:20pm.MP4,2023-09-28,960.96
/data/yinzi/babyview_20240503/00400001/00400001_GX010157_02.26.2024-03.03.2024_02.29.2204-NA.MP4,2204-02-29,542.41
/data/yinzi/babyview_20240503/00400001/00400001_GX030039_07.17.2023-07.23.2023_07.19.2023-NA.MP4,2023-07-19,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX010066_09.04.2023-09.10.2023_09.06.2023-8:38am.MP4,2023-09-06,896.9
/data/yinzi/babyview_20240503/00400001/00400001_GX040038_07.17.2023-07.23.2023_07.18.2023-7:53am.MP4,2023-07-18,485.53
/data/yinzi/babyview_20240503/00400001/00400001_GX010030_07.03.2023-07.09.2023_07.08.2023-10:00am.MP4,2023-07-08,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX020120_12.18.2023-12.24.2023_12.25.2023-6:17pm.MP4,2023-12-25,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX020061_08.28.2023-09.03.2023_08.31.2023-3:11pm.MP4,2023-08-31,960.96
/data/yinzi/babyview_20240503/00400001/00400001_GX020166_03.25.2024-03.31.2024_03.17.2024-6:52pm.MP4,2024-03-17,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX020071_09.17.2023-09.24.2023_09.17.2023-4:26pm.MP4,2023-09-17,896.9
/data/yinzi/babyview_20240503/00400001/00400001_GX010064_09.04.2023-09.10.2023_09.03.2023-8:22am.MP4,2023-09-03,768.77
/data/yinzi/babyview_20240503/00400001/00400001_GX030048_2_08.07.2023-08.13.2023_08.08.2023-9:00am.MP4,2023-08-08,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX010115_12.04.2023-12.10.2023_12.06.2023-6:17pm.MP4,2023-12-06,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX010116_12.11.2023-12.17.2023_12.16.2023-NA.MP4,2023-12-16,300.37
/data/yinzi/babyview_20240503/00400001/00400001_GX030041_07.31.2023-08.06.2023_08.01.2023-8:20am.MP4,2023-08-01,339.61
/data/yinzi/babyview_20240503/00400001/00400001_GX010090_1_10.09.2023-10.15.2023_10.09.2023-5:32pm.MP4,2023-10-09,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX010123_01.01.2024-01.07.2024_01.01.2024-9:45am.MP4,2024-01-01,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX020102_10.30.2023-11.05.2023_11.04.2023-5:38pm.MP4,2023-11-04,312.95
/data/yinzi/babyview_20240503/00400001/00400001_GX010027_07.03.2023-07.09.2023_07.03.2023-NA.MP4,2023-07-03,832.85
/data/yinzi/babyview_20240503/00400001/00400001_GX030073_09.17.2023-09.24.2023_09.23.2023-8:47am.MP4,2023-09-23,257.66
/data/yinzi/babyview_20240503/00400001/00400001_GX030025_06.26.2023-07.02.2023_07.01.2023-2:05pm.MP4,2023-07-01,704.73
/data/yinzi/babyview_20240503/00400001/00400001_GX020100_10.23.2023-10.29.2023_10.29.2023-5:38pm.MP4,2023-10-29,579.68
/data/yinzi/babyview_20240503/00400001/00400001_GX030029_07.03.2023-07.09.2023_07.04.2023-11:18am.MP4,2023-07-04,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX030071_09.17.2023-09.24.2023_09.17.2023-4:26pm.MP4,2023-09-17,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX030166_03.11.2024-03.17.2024_03.17.2024-6:52pm.MP4,2024-03-17,1025.05
/data/yinzi/babyview_20240503/00400001/00400001_GX020075_09.17.2023-09.24.2023_09.23.2023-7:03pm.MP4,2023-09-23,64.58
/data/yinzi/babyview_20240503/00400001/00400001_GX010077_09.25.2023-10.01.2023_09.28.2023-6:20pm.MP4,2023-09-28,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX040048_2_08.07.2023-08.13.2023_08.08.2023-9:00am.MP4,2023-08-08,579.61
/data/yinzi/babyview_20240503/00400001/00400001_GX030048_3_08.07.2023-08.13.2023_08.09.2023-NA.MP4,2023-08-09,215.82
/data/yinzi/babyview_20240503/00400001/00400001_GX010102_10.30.2023-11.05.2023_11.04.2023-5:38pm.MP4,2023-11-04,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX030121_12.25.2023-12.31.2023_12.29.2023-6:34pm.MP4,2023-12-29,482.45
/data/yinzi/babyview_20240503/00400001/00400001_GX010134_01.22.2024-01.28.2024_01.21.2024-10:15am.MP4,2024-01-21,610.84
/data/yinzi/babyview_20240503/00400001/00400001_GX010054_08.07.2023-08.13.2023_08.07.2023-3:45pm.MP4,2023-08-07,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX010046_08.07.2023-08.13.2023_08.07.2023-9:36am.MP4,2023-08-07,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX010092_10.09.2023-10.15.2023_10.13.2023-8:25am.MP4,2023-10-13,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX010126_01.01.2024-01.07.2024_2024-01-09-00:38:38.MP4,2024-01-09,720.96
/data/yinzi/babyview_20240503/00400001/00400001_GX010093_10.16.2023-10.22.2023_10.14.2023-NA.MP4,2023-10-14,832.83
/data/yinzi/babyview_20240503/00400001/00400001_GX030123_01.01.2024-01.07.2024_01.02.2024-5:36pm.MP4,2024-01-02,896.92
/data/yinzi/babyview_20240503/00400001/00400001_GX010169_04.15.2024-04.21.2024_04.17.2024-6:19pm.MP4,2024-04-17,1089.11
/data/yinzi/babyview_20240503/00400001/00400001_GX050025_06.26.2023-07.02.2023_07.01.2023-2:05pm.MP4,2023-07-01,386.18
/data/yinzi/babyview_20240503/00400001/00400001_GX030061_08.28.2023-09.03.2023_08.31.2023-3:11pm.MP4,2023-08-31,689.09
/data/yinzi/babyview_20240503/00400001/00400001_GX020035_07.10.2023-07.16.2023_07.11.2023-5:50pm.MP4,2023-07-11,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX050027_07.03.2023-07.09.2023_07.03.2023-NA.MP4,2023-07-03,417.45
/data/yinzi/babyview_20240503/00400001/00400001_GX010076_09.17.2023-09.24.2023_09.24.2023-am.MP4,2023-09-24,960.96
/data/yinzi/babyview_20240503/00400001/00400001_GX030056_08.21.2023-08.27.2023_08.24.2023-7:08am.MP4,2023-08-24,304.1
/data/yinzi/babyview_20240503/00400001/00400001_GX010110_11.13.2023-11.19.2023_11.15.2023-NA.MP4,2023-11-15,768.77
/data/yinzi/babyview_20240503/00400001/00400001_GX010166_03.11.2024-03.17.2024_03.17.2024-6:52pm.MP4,2024-03-17,768.79
/data/yinzi/babyview_20240503/00400001/00400001_GX010094_10.16.2023-10.22.2023_10.19.2023-NA.MP4,2023-10-19,1089.09
/data/yinzi/babyview_20240503/00400001/00400001_GX010086_10.02.2023-10.08.2023_10.07.2023-5:21pm.MP4,2023-10-07,768.77
/data/yinzi/babyview_20240503/00400001/00400001_GX020044_07.31.2023-08.06.2023_08.06.2023-5:11pm.MP4,2023-08-06,832.85
